Link,productName,image_key,price_usd,id_category
https://www.caretobeauty.com/us/dr-hauschka-regenerating-day-cream-40ml/,Dr. Hauschka Regenerating Day Cream 40ml (1.35fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/r/dr-hauschka-regenerating-cream-40ml.jpg",$97.36,44
https://www.caretobeauty.com/us/martiderm-platinum-gf-vital-age-cream-dry-skin-50ml/,Martiderm Platinum GF Vital-Age Cream Dry Skin 50ml (1.69fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/a/martiderm-platinum-gf-vital-age-cream-dry-skin-50ml_1.jpg",$70.20,44
https://www.caretobeauty.com/us/nuxe-nuxuriancer-ultra-replenishing-cream-spf-20-pa-50ml/,NUXE Nuxuriance Ultra Replenishing Cream SPF20 PA+++ 50ml (1.69fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/n/u/nuxe-nuxuriancer-ultra-replenishing-cream-spf-20-pa-50ml.jpg",$56.45,44
https://www.caretobeauty.com/us/jowae-anti-wrinkle-summer-coffret-2020/,JOWAÉ Anti-Wrinkle Summer Coffret 2020,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/j/o/jowae-anti-wrinkle-summer-coffret-2020.jpg",$31.09,44
https://www.caretobeauty.com/us/clinique-dramatically-different-moisturizing-gel-125ml/,Clinique Dramatically Different Moisturizing Gel 125ml (4.23fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-dramatically-different-moisturizing-gel-125ml.jpg",$65.11,44
https://www.caretobeauty.com/us/clinique-smart-night-custom-repair-moisturizer-type-2-50ml/,Clinique Smart Night Custom-Repair Moisturizer - Type 2 50ml (1.69fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-smart-night-custom-repair-moisturizer-ii-50ml.jpg",$106.14,44
https://www.caretobeauty.com/us/clinique-men-maximum-hydrator-72-hour-auto-replenishing-50ml/,Clinique Men Maximum Hydrator 72-Hour Auto-Replenishing 50ml (1.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-men-maximum-hydrator-72-hour-auto-replenishing-50ml.jpg",$54.71,44
https://www.caretobeauty.com/us/clinique-superdefense-fatigue-age-cream-spf25-type-3-4-50ml/,Clinique Superdefense Fatigue + Age Cream SPF25 - Type 3-4 50ml (1.69fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-superdefense-fatigue-age-cream-spf25-type-3-4-50ml.jpg",$82.91,44
https://www.caretobeauty.com/us/isdinceutics-glicoisdin-10-soft-facial-gel-with-peeling-effect-50g/,ISDINCEUTICS Glicoisdin 10 Soft Facial Gel With Peeling Effect 50g (1.76oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/i/s/isdinceutics-glicoisdin-10-soft-facial-gel-with-peeling-effect-50g_1.jpg",$48.23,44
https://www.caretobeauty.com/us/isdinceutics-glicoisdin-15-moderate-cream-with-peeling-effect-50g/,ISDINCEUTICS Glicoisdin 15 Moderate Cream With Peeling Effect 50g (1.76oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/i/s/isdinceutics-glicoisdin-15-moderate-cream-with-peeling-effect-50g_1.jpg",$53.60,44
