Link,productName,image_key,price_usd,id_category
https://www.caretobeauty.com/us/skinfood-black-sugar-perfect-scrub-foam-180ml/,SKINFOOD Black Sugar Perfect Scrub Foam 180ml (6.09 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/k/skinfood-black-sugar-perfect-scrub-foam-180g.jpg",$18.30,1124
https://www.caretobeauty.com/us/the-saem-natural-condition-sparkling-lip-eye-remover-155ml-new/,The Saem Natural Condition Sparkling Lip & Eye Remover 155ml (5.24 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/t/h/the-saem-natural-condition-sparkling-lip-eye-remover-155ml-new.jpg",$9.61,1124
https://www.caretobeauty.com/us/erborian-centella-melting-cleansing-balm-80g/,Erborian Centella Melting Cleansing Balm 80g (2.82oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/r/erborian-centella-melting-cleansing-balm-80g.jpg",$44.22,1124
https://www.caretobeauty.com/us/huxley-cleansing-gel-be-clean-be-moist-200-ml/,Huxley Cleansing Gel Be Clean Be Moist 200ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/h/u/huxley-cleansing-gel-be-clean-be-moist-200-ml.jpg",$34.34,1124
https://www.caretobeauty.com/us/skinerie-prepare-care-express-remover-150ml/,Skinerie Prepare & Care Express Remover 150ml (5.07fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/k/skinerie-prepare-care-express-remover-150ml.jpg",$6.75,1124
https://www.caretobeauty.com/us/dr-hauschka-clarifying-steam-bath-100ml/,Dr. Hauschka Clarifying Steam Bath 100ml (3.38fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/r/dr-hauschka-clarifying-steam-bath-100ml.jpg",$43.53,1124
https://www.caretobeauty.com/us/estee-lauder-perfectly-clean-foam-cleanser-purifying-mask-150ml/,Estée Lauder Perfectly Clean Multi-Action Foam Cleanser 150ml (5.07fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/estee-lauder-perfectly-clean-foam-cleanser-purifying-mask-150ml.jpg",$47.14,1124
https://www.caretobeauty.com/us/estee-lauder-take-it-away-make-up-remover-lotion-200ml/,Estée Lauder Take It Away Make-Up Remover Lotion 200ml (6.76fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/estee-lauder-take-it-away-make-up-remover-lotion-200ml.jpg",$40.01,1124
https://www.caretobeauty.com/us/estee-lauder-perfectly-clean-creme-cleanser-moisture-mask-150ml/,Estée Lauder Perfectly Clean Multi-Action Creme Cleanser 150ml (5.07fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/estee-lauder-perfectly-clean-creme-cleanser-moisture-mask-150ml.jpg",$48.46,1124
https://www.caretobeauty.com/us/estee-lauder-gentle-eye-make-up-remover-100ml/,Estée Lauder Gentle Eye Make-Up Remover 100ml (3.38fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/estee-lauder-gentle-eye-make-up-remover-100ml.jpg",$33.08,1124
https://www.caretobeauty.com/us/elizabeth-arden-ceramide-replenishing-cleansing-oil-195ml/,Elizabeth Arden Ceramide Replenishing Cleansing Oil 195ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/e/ceramide-ceramide-replenishing-cleansing-oil-200ml.jpg",$39.35,1124
https://www.caretobeauty.com/us/babe-soothing-micellar-gel-245ml/,Babé Soothing Micellar Gel 245ml (8.28fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/b/a/babe-soothing-micellar-gel-245ml.jpg",$16.84,1124
https://www.caretobeauty.com/us/galenic-pur-gentle-cleansing-milk-400ml/,Galénic Pur Gentle Cleansing Milk 400ml (13.53fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/g/a/galenic-pur-gentle-cleansing-milk-400ml_1.jpg",$30.05,1124
https://www.caretobeauty.com/us/the-saem-jeju-fresh-aloe-cleansing-foam-150g/,The Saem Jeju Fresh Aloe Cleansing Foam 150g (5.3 oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/t/h/the-saem-jeju-fresh-aloe-cleansing-foam-150g.jpg",$11.55,1124
https://www.caretobeauty.com/us/sophieskin-oil-stop-micellar-water-250ml/,Sophieskin Oil Stop Micellar Water 250ml (8.5 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/o/sophieskin-oil-stop-micellar-water-250ml.jpg",$5.96,1124
https://www.caretobeauty.com/us/sophieskin-hydra-boost-micellar-water-250ml/,Sophieskin Hydra Boost Micellar Water 250ml (8.5 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/o/sophieskin-hydra-boost-micellar-water-250ml.jpg",$5.01,1124
https://www.caretobeauty.com/us/glow-hub-purify-brighten-jelly-cleanser-120ml/,Glow Hub Purify & Brighten Jelly Cleanser 120ml (4 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/g/l/glow-hub-purify-brighten-jelly-cleanser-120ml.jpg",$22.90,1124
https://www.caretobeauty.com/us/glow-hub-nourish-hydrate-cleansing-balm-100g/,Glow Hub Nourish & Hydrate Cleansing Balm 100g (3.5 oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/g/l/glow-hub-nourish-hydrate-cleansing-balm-100g_2.jpg",$17.77,1124
https://www.caretobeauty.com/us/diadermine-beauty-cleansing-stick-40g/,Diadermine Beauty Cleansing Stick 40g (1.41 oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/i/diadermine-beauty-cleansing-stick-40g.jpg",$11.23,1124
https://www.caretobeauty.com/us/frudia-pomegranate-nutri-moisturizing-sticky-cleansing-foam-145ml/,Frudia Pomegranate Nutri-Moisturizing Sticky Cleansing Foam 145ml (4.90 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/f/r/frudia-pomegranate-nutri-moisturizing-sticky-cleansing-foam-145ml.jpg",$13.08,1124
https://www.caretobeauty.com/us/juvena-pure-cleansing-calming-cleansing-milk-200ml/,Juvena Pure Cleansing Calming Cleansing Milk 200ml (6.8 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/j/u/juvena-pure-cleansing-calming-cleansing-milk-200ml.jpg",$39.44,1124
