Link,productName,image_key,price_usd,id_category
https://www.caretobeauty.com/us/la-prairie-skin-caviar-luxe-eye-cream-20ml/,La Prairie Skin Caviar Luxe Eye Cream 20ml (0.68fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/l/a/la-prairie-skin-caviar-luxe-eye-cream-20ml_1.jpg",$710.81,34
https://www.caretobeauty.com/us/collistar-magnifica-redensifying-repairing-eye-contour-15ml/,Collistar Magnifica Redensifying Repairing Eye Contour 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/o/collistar-magnifica-redensifying-repairing-eye-contour-15ml.jpg",$74.69,34
https://www.caretobeauty.com/us/lancaster-skin-life-early-age-delay-eye-cream-15ml/,Lancaster Skin Life Early-Age-Delay Eye Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/l/a/lancaster-skin-life-early-age-delay-eye-cream-15ml.jpg",$37.28,34
https://www.caretobeauty.com/us/clinique-all-about-eyes-15ml/,Clinique All About Eyes 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-all-about-eyes-15ml.jpg",$60.53,34
https://www.caretobeauty.com/us/clinique-repairwear-laser-focus-wrinkle-correcting-eye-cream-15ml/,Clinique Repairwear Laser Focus Wrinkle Correcting Eye Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-repairwear-laser-focus-wrinkle-correcting-eye-cream-15ml.jpg",$78.96,34
https://www.caretobeauty.com/us/essence-chilly-vanilly-brightening-under-eye-cream-01-a-little-moody-but-cutie-10ml/,"essence Chilly Vanilly Brightening Under Eye Cream 01 A Little Moody, But Cutie! 10ml (0.33floz)","https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/essence-chilly-vanilly-brightening-under-eye-cream-01-a-little-moody-but-cutie-10ml.jpg",$3.94,34
https://www.caretobeauty.com/us/eveline-cosmetics-laser-therapy-total-lift-eye-and-eyelid-cream-20ml/,Eveline Cosmetics Laser Therapy Total Lift Eye And Eyelid Cream 20ml (0.70floz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/v/eveline-laser-therapy-total-lift-eye-and-eyelid-cream-20ml.jpg",$8.23,34
https://www.caretobeauty.com/us/guerlain-orchidee-imperiale-the-molecular-concentrate-eye-cream-20ml/,Guerlain Orchidée Impériale The Molecular Concentrate Eye Cream 20ml (0.6floz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/g/u/guerlain-orchidee-imperiale-the-molecular-concentrate-eye-cream-20ml.jpg",$359.82,34
https://www.caretobeauty.com/us/foreo-ufotm-activated-facial-mask-shimmer-freak-2-0-6x4g/,FOREO UFO™ Activated Facial Mask Shimmer Freak 2.0 6x4g (0.21oz x6),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/f/o/foreo-ufotm-activated-facial-mask-shimmer-freak-2-0-6x4g.jpg",$43.43,34
https://www.caretobeauty.com/us/coxir-black-snail-collagen-all-in-one-eye-cream-30ml/,coxir Black Snail Collagen All In One Eye Cream 30ml (1.01floz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/o/coxir-black-snail-collagen-all-in-one-eye-cream-30ml.jpg",$15.34,34
https://www.caretobeauty.com/us/essence-disney-mickey-and-friends-hydro-gel-eye-patches-x30/,essence Disney Mickey And Friends Hydro Gel Eye Patches x30,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/essence-disney-mickey-and-friends-hydro-gel-eye-patches-x30.png",$13.12,34
https://www.caretobeauty.com/us/the-saem-iceland-hydrating-collagen-eye-stick-7g/,The Saem Iceland Hydrating Collagen Eye Stick 7g (0.24oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/t/h/the-saem-iceland-hydrating-collagen-eye-stick-7g.jpg",$14.11,34
https://www.caretobeauty.com/us/clarins-double-serum-eye-routine-coffret/,Clarins Double Serum Eye Routine Coffret,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clarins-double-serum-eye-routine-coffret.png",$96.56,34
https://www.caretobeauty.com/us/essence-bright-eyes-under-eye-stick-brightening-effect-caring-01-soft-rose-5-5g/,essence Bright Eyes! Under Eye Stick Brightening Effect & Caring 01 Soft Rose 5.5g (0.19 oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/essence-bright-eyes-under-eye-stick-brightening-effect-caring-01-soft-rose-5-5g.png",$5.51,34
https://www.caretobeauty.com/us/sesderma-retisil-eye-and-lip-pro-aging-contour-30ml/,Sesderma Retisil Eye And Lip Pro-Aging Contour 30ml (1.01 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/e/sesderma-retisil-eye-and-lip-pro-aging-contour-30ml.png",$52.54,34
https://www.caretobeauty.com/us/mad-beauty-disney-little-mermaid-hydrogel-under-eye-patches-x3/,Mad Beauty Disney Little Mermaid Hydrogel Under Eye Patches x3,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/a/mad-beauty-disney-little-mermaid-hydrogel-under-eye-patches-x3.png",$8.51,34
https://www.caretobeauty.com/us/svr-collagen-biotic-ampoule-relax-coffret/,SVR [Collagen] Biotic + Ampoule Relax Coffret,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/v/svr-collagen-biotic-ampoule-relax-coffret.jpg",$52.93,34
https://www.caretobeauty.com/us/dr-althea-to-be-eyeconic-eye-serum-25ml/,Dr. Althea To Be Eyeconic Eye Serum 25ml (0.84 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/r/dr-althea-to-be-eyeconic-eye-serum-25ml.jpg",$26.24,34
https://www.caretobeauty.com/us/the-creme-shop-x-hello-kitty-twinkle-eyes-depuffing-hydrogel-under-eye-patches-4g/,The Crème Shop x Hello Kitty Twinkle Eyes Depuffing Hydrogel Under Eye Patches 4g (0.14 oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/t/h/the-creme-shop-x-hello-kitty-twinkle-eyes-depuffing-hydrogel-under-eye-patches-4g.png",$6.53,34
