Link,productName,image_key,price_usd,id_category
https://www.caretobeauty.com/us/strivectin-hyperlift-eye-instant-eye-fix-10ml/,Strivectin Hyperlift Eye Instant Eye Fix 10ml (0.34 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/t/strivectin-hyperlift-eye-instant-eye-fix-10ml.jpg",$47.50,34
https://www.caretobeauty.com/us/strivectin-peptight-360-tightening-eye-serum-30ml/,StriVectin Peptight 360˚ Tightening Eye Serum 30ml (1 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/t/strivectin-peptight-360-tightening-eye-serum-30ml.jpg",$64.56,34
https://www.caretobeauty.com/us/strivectin-intensive-eye-concentrate-for-wrinkles-plus-30ml/,StriVectin Intensive Eye Concentrate for Wrinkles Plus 30ml (1 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/t/strivectin-intensive-eye-concentrate-for-wrinkles-plus-30ml.jpg",$65.46,34
https://www.caretobeauty.com/us/atashi-lifting-brightening-anti-fatigue-eye-contour-15ml/,Atashi Lifting Brightening Anti-Fatigue Eye Contour 15ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/a/t/atashi-lifting-brightening-anti-fatigue-eye-contour-15ml.jpg",$37.14,34
https://www.caretobeauty.com/us/essence-hydro-hero-under-eye-stick-4-5g/,essence Hydro Hero Under Eye Stick 4.5g,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/s/essence-hydro-hero-under-eye-stick-4-5g.jpg",$4.70,34
https://www.caretobeauty.com/us/payot-roselift-collagene-regard-lifting-eye-care-15ml/,Payot Roselift Collagène Regard Lifting Eye Care 15ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/p/a/payot-roselift-collagene-regard-lifting-eye-care-15ml.jpg",$49.77,34
https://www.caretobeauty.com/us/it-s-skin-collagen-nutrition-eye-cream-25ml-2022/,It'S Skin Collagen Nutrition Eye Cream+ 25ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/i/t/it-s-skin-collagen-nutrition-eye-cream-25ml-2022.jpg",$21.85,34
https://www.caretobeauty.com/us/dr-grandel-sensi-code-eye-cream-20ml/,DR. GRANDEL Sensi [Code] Eye Cream 20ml (0.68fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/r/dr-grandel-sensi-code-eye-cream-20ml.jpg",$54.75,34
https://www.caretobeauty.com/us/codex-beauty-antu-skin-reset-kit/,Codex Labs Antü Skin Reset Kit,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/o/codex-beauty-antu-skin-reset-kit.jpg",$48.13,34
https://www.caretobeauty.com/us/clarins-total-eye-smooth-balm-15ml/,Clarins Total Eye Smooth Balm 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clarins-total-eye-smooth-balm-15ml.jpg",$71.53,34
https://www.caretobeauty.com/us/shangpree-marine-energy-eye-mask-1-4g-x60/,SHANGPREE Marine Energy Eye Mask 1.4g x60 (60x0.05oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/h/shangpree-marine-energy-eye-mask-1-4g-x60.jpg",$39.48,34
https://www.caretobeauty.com/us/g9-skin-white-in-milk-capsule-eye-cream-30g/,G9 Skin White in Milk Capsule Eye Cream 30g (1.06oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/g/9/g9-skin-white-in-milk-capsule-eye-cream-30g.jpg",$30.05,34
https://www.caretobeauty.com/us/mario-badescu-glycolic-eye-cream-14g/,Mario Badescu Glycolic Eye Cream 14g (0.49oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/a/mario-badescu-glycolic-eye-cream-14g.jpg",$33.01,34
https://www.caretobeauty.com/us/mario-badescu-hyaluronic-eye-cream-14g/,Mario Badescu Hyaluronic Eye Cream 14g (0.49oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/a/mario-badescu-hyaluronic-eye-cream-14g.jpg",$30.40,34
https://www.caretobeauty.com/us/mario-badescu-caffeine-eye-cream-14g/,Mario Badescu Caffeine Eye Cream 14g (0.49oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/a/mario-badescu-caffeine-eye-cream-14g.jpg",$30.45,34
https://www.caretobeauty.com/us/chanel-hydra-beauty-micro-gel-yeux-15ml/,CHANEL Hydra Beauty Micro Gel Yeux 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/h/chanel_hydra_beauty_micro_gel_yeux_15ml.jpg",$111.15,34
https://www.caretobeauty.com/us/foreo-ufotm-activated-facial-mask-shimmer-freak-6x4g/,FOREO UFO™ Activated Facial Mask Shimmer Freak 6x4g (6x0.14oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/f/o/foreo-ufotm-activated-facial-mask-shimmer-freak-6x4g_2.jpg",$29.95,34
https://www.caretobeauty.com/us/la-prairie-skin-caviar-eye-lift-serum-20ml/,La Prairie Skin Caviar Eye Lift Serum 20ml (0.68fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/l/a/la-prairie-skin-caviar-eye-lift-20ml_1.jpg",$913.05,34
https://www.caretobeauty.com/us/vichy-neovadiol-rose-platinum-eye-cream-15ml/,Vichy Neovadiol Rose Platinum Eye Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/v/i/vichy-neovadiol-rose-platinum-eye-cream-15ml.jpg",$38.83,34
https://www.caretobeauty.com/us/youth-lab-youth-shot-for-eyes-15ml/,YOUTH LAB Youth Shot For Eyes 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/y/o/youth-lab-youth-shot-for-eyes-15ml.jpg",$45.90,34
https://www.caretobeauty.com/us/darphin-eye-care-uplifting-serum-eyelids-definition-15ml/,Darphin Eye Care Uplifting Serum Eyelids Definition 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/a/darphin-eye-care-uplifting-serum-eyelids-definition-15ml.jpg",$77.61,34
https://www.caretobeauty.com/us/darphin-exquisage-beauty-revealing-eye-and-lip-contour-cream-15ml/,Darphin Exquisâge Beauty Revealing Eye and Lip Contour Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/a/darphin-exquisage-beauty-revealing-eye-and-lip-contour-cream-15ml.jpg",$92.81,34
https://www.caretobeauty.com/us/darphin-ideal-resource-restorative-bright-eye-cream-15ml/,Darphin Ideal Resource Restorative Bright Eye Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/a/darphin-ideal-resource-restorative-bright-eye-cream-15ml-2.jpg",$77.84,34
https://www.caretobeauty.com/us/madara-re-gene-optic-lift-eye-serum-15ml/,Mádara Re:Gene Optic Lift Eye Serum 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/a/madara-re-gene-optic-lift-eye-serum-15ml.jpg",$49.95,34
https://www.caretobeauty.com/us/l-oreal-paris-age-perfect-classic-hydrating-eye-cream-15ml/,L'Oréal Paris Age Perfect Eye Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/l/-/l-oreal-paris-age-perfect-classic-hydrating-eye-cream-15ml.jpg",$25.06,34
https://www.caretobeauty.com/us/noreva-alpha-km-eye-contour-10ml/,Noreva Alpha KM Eye Contour 10ml (0.34fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/n/o/noreva-alpha-km-eye-contour-10ml.jpg",$25.67,34
https://www.caretobeauty.com/us/avene-a-oxitive-smoothing-eye-contour-cream-15ml/,Avène A-Oxitive Smoothing Eye Contour Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/a/v/avene-a-oxitive-smoothing-eye-contour-cream-15ml_2.jpg",$33.45,34
https://www.caretobeauty.com/us/avene-dermabsolu-youth-eye-cream-15ml/,Avène Dermabsolu Youth Eye Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/a/v/avene-dermabsolu-youth-eye-cream-15ml.jpg",$43.02,34
https://www.caretobeauty.com/us/jowae-vitamin-rich-moisturizing-revitalizing-eye-gel-15ml/,JOWAÉ Vitamin-Rich Moisturizing Revitalizing Eye Gel 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/j/o/jowae-vitamin-rich-moisturizing-revitalizing-eye-gel-15ml.jpg",$18.10,34
https://www.caretobeauty.com/us/sesderma-sesgen-32-eye-contour-cream-15ml/,Sesderma Sesgen 32 Eye Contour Cream 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/e/sesderma-sesgen-32-eye-contour-cream-15ml_1.jpg",$37.92,34
https://www.caretobeauty.com/us/clinique-pep-start-eye-cream-15ml/,Clinique Pep-Start Eye Cream 15ml (0.51floz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clinique-pep-start-eye-cream-15ml.jpg",$47.03,34
https://www.caretobeauty.com/us/nuxe-bio-organic-buckwheat-anti-puffiness-reviving-eye-care-15ml/,NUXE BIO Organic Buckwheat Anti-Puffiness Reviving Eye Care 15ml (0.51fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/n/u/nuxe-bio-organic-buckwheat-anti-puffiness-reviving-eye-care-15ml_1.jpg",$31.95,34
