Link,productName,image_key,price_usd,id_category
https://www.caretobeauty.com/us/juvena-skin-rejuvenate-intensive-nourishing-night-cream-50ml/,Juvena Skin Rejuvenate Intensive Nourishing Night Cream 50ml (1.7 oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/j/u/juvena-skin-rejuvenate-intensive-nourishing-night-cream-50ml.jpg",$92.84,44
https://www.caretobeauty.com/us/decleor-rose-damascena-day-cream-and-mask-50ml/,Decléor Rose Damascena Day Cream And Mask 50ml (1.69 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/e/decleor-rose-damascena-day-cream-and-mask-50ml.jpg",$68.09,44
https://www.caretobeauty.com/us/sisley-paris-mattifying-moisturizing-skin-care-oil-free-50ml/,Sisley Paris Mattifying Moisturizing Skin Care Oil Free 50ml (1.6 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/i/sisley-paris-mattifying-moisturizing-skin-care-oil-free-50ml.jpg",$154.29,44
https://www.caretobeauty.com/us/sisley-paris-phyto-touche-sun-glow-gel-mat-30ml/,Sisley Paris Phyto-Touche Sun Glow Gel Mat 30ml (1 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/i/sisley-paris-phyto-touche-sun-glow-gel-mat-30ml.jpg",$94.88,44
https://www.caretobeauty.com/us/revolution-skincare-nourish-boost-rich-nourishing-cream-50ml/,Revolution Skincare Nourish Boost Rich Nourishing Cream 50ml (1.69 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/r/e/revolution-skincare-nourish-boost-rich-nourishing-cream-50ml_1.jpg",$11.90,44
https://www.caretobeauty.com/us/strivectin-sd-advanced-plus-intensive-moisturizing-concentrate/,StriVectin SD Advanced Plus Intensive Moisturizing Concentrate,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/t/strivectin-sd-advanced-plus-intensive-moisturizing-concentrate-60ml_2.jpg",$78.85,44
https://www.caretobeauty.com/us/strivectin-multi-action-restorative-cream-50ml/,StriVectin Multi-Action Restorative Cream 50ml (1.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/t/strivectin-multi-action-restorative-cream-50ml.jpg",$63.43,44
https://www.caretobeauty.com/us/sensai-cellular-performance-emulsion-ii-moist-100ml/,SENSAI Cellular Performance Emulsion II Moist 100ml (3.4 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/e/sensai-cellular-performance-emulsion-ii-moist-100ml.jpg",$185.84,44
https://www.caretobeauty.com/us/sensai-absolute-silk-fluid-80ml/,SENSAI Absolute Silk Fluid 80ml (2.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/e/sensai-absolute-silk-fluid-80ml.jpg",$286.09,44
https://www.caretobeauty.com/us/tonymoly-my-luminous-aurora-glow-beam-35ml/,TONYMOLY My Luminous Aurora Glow Beam 35ml (1.18 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/t/o/tonymoly-my-luminous-aurora-glow-beam-35ml.jpg",$26.79,44
https://www.caretobeauty.com/us/frudia-pomegranate-nutri-moisturizing-cream-in-mist-110ml/,Frudia Pomegranate Nutri-Moisturizing Cream In Mist 110ml (3.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/f/r/frudia-pomegranate-nutri-moisturizing-cream-in-mist-110ml.jpg",$18.32,44
https://www.caretobeauty.com/us/arganicare-frulatte-vitamin-c-moisturizing-cream-50ml/,Arganicare Frulatte Vitamin C Moisturizing Cream 50ml (1.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/a/r/arganicare-frulatte-vitamin-c-moisturizing-cream-50ml.jpg",$12.89,44
https://www.caretobeauty.com/us/arganicare-collagen-boost-anti-wrinkle-moisturizer-50ml/,Arganicare Collagen Boost Anti-Wrinkle Moisturizer 50ml (1.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/a/r/arganicare-collagen-boost-anti-wrinkle-moisturizer-50ml.jpg",$27.11,44
https://www.caretobeauty.com/us/payot-l-authentique-regenerating-gold-care-50ml/,Payot L'Authentique Regenerating Gold Care 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/p/a/payot-l-authentique-regenerating-gold-care-50ml.jpg",$157.79,44
https://www.caretobeauty.com/us/payot-creme-n-2-nuage-anti-redness-anti-stress-soothing-care-50ml/,Payot Crème Nº2 Nuage Anti-Redness Anti-Stress Soothing Care 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/p/a/payot-creme-n-2-nuage-anti-redness-anti-stress-soothing-care-50ml.jpg",$60.39,44
https://www.caretobeauty.com/us/payot-roselift-collagene-nuit-resculpting-skincream-50ml/,Payot Roselift Collagène Nuit Resculpting Skincream 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/p/a/payot-roselift-collagene-nuit-resculpting-skincream-50ml.jpg",$102.82,44
https://www.caretobeauty.com/us/clarins-extra-firming-day-rich-cream-50ml-2022/,Clarins Extra-Firming Day Rich Cream 50ml (1.7 fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/l/clarins-extra-firming-day-rich-cream-50ml-2022.jpg",$98.33,44
https://www.caretobeauty.com/us/payot-nutricia-baume-super-reconfortant-repairing-nourishing-care-50ml/,Payot Nutricia Baume Super Réconfortant Repairing Nourishing Care 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/p/a/payot-nutricia-baume-super-reconfortant-repairing-nourishing-care-50ml.jpg",$63.97,44
https://www.caretobeauty.com/us/it-s-skin-hyaluronic-acid-moisture-cream-50ml-2022/,It'S Skin Hyaluronic Acid Moisture Cream+ 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/i/t/it-s-skin-hyaluronic-acid-moisture-cream-50ml-2022.jpg",$21.85,44
https://www.caretobeauty.com/us/elemis-superfood-day-cream-50ml/,Elemis Superfood Day Cream 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/e/l/elemis-superfood-day-cream-50ml.jpg",$79.51,44
https://www.caretobeauty.com/us/collistar-idro-attiva-intense-moisturizing-antipollution-balm-spf20-50ml/,Collistar Idro-Attiva Intense Moisturizing Balm SPF20 50ml (1.69floz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/c/o/collistar-idro-attiva-intense-moisturizing-antipollution-balm-spf20-50ml.jpg",$46.38,44
https://www.caretobeauty.com/us/revolution-skincare-niacinamide-mattifying-cream-50ml/,Revolution Skincare Niacinamide Mattifying Cream 50ml,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/r/e/revolution-skincare-niacinamide-mattifying-cream-50ml.jpg",$12.48,44
https://www.caretobeauty.com/us/skin-generics-daily-care-routine-coffret/,Skin Generics Daily Care Routine Coffret,"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/k/skin-generics-daily-care-routine-coffret.jpg",$66.06,44
https://www.caretobeauty.com/us/dr-grandel-sensi-code-moisturizing-cream-50ml/,DR. GRANDEL Sensi [Code] Moisturizing Cream 50ml (1.69fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/r/dr-grandel-sensi-code-moisturizing-cream-50ml.jpg",$66.41,44
https://www.caretobeauty.com/us/dr-grandel-hydro-active-moisturizer-50ml/,DR. GRANDEL Hydro Active Moisturizer 50ml (1.69floz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/d/r/dr-grandel-hydro-active-moisturizer-50ml.jpg",$67.72,44
https://www.caretobeauty.com/us/missha-super-aqua-ultra-hyalron-cream-70ml-2022/,Missha Super Aqua Ultra Hyalron Cream 70ml (2.37fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/m/i/missha-super-aqua-ultra-hyalron-cream-70ml-2022.jpg",$48.67,44
https://www.caretobeauty.com/us/shiseido-vital-perfection-intensive-wrinklespot-treatment-20ml/,Shiseido Vital Perfection Intensive WrinkleSpot Treatment 20ml (0.68fl oz),"https://static.beautytocare.com/cdn-cgi/image/w=590,h=590,sharpen=1,f=auto/media/catalog/product/s/h/shiseido-vital-perfection-intensive-wrinklespot-treatment-20ml.jpg",$125.16,44
